CupomID;ProdutoID;Quantidade;Valor;Desconto;Custo;ValorLiquido
10855;35;30;163,5;0;146,3896;17,1104
10855;21;15;163,65;0;132,5565;31,0935
10855;74;5;163,8;0;132,678;31,122
10854;2;7;163,88;27,314;117,9965;45,8875
10854;17;6;164,16;0;144,7891;19,3709
10853;65;15;164,22;21,42;125,9496;38,2704
10852;60;30;164,7;0;133,407;31,293
10852;31;20;165;0;143,5829;21,4171
10852;19;18;165,24;0;142,7674;22,4726
10851;75;21;165,27;0;133,8687;31,4013
10851;31;20;165,6;0;140,5657;25,0343
10851;25;10;165,6;27,6;121,716;43,884
10851;24;35;166,25;0;146,6325;19,6175
10850;19;18;166,32;7,92;131,1552;35,1648
10850;75;20;166,52;21,72;127,7136;38,8064
10850;59;20;166,95;7,95;128,79;38,16
10849;75;20;167,2;0;135,432;31,768
10849;10;25;167,5;0;147,735;19,765
10848;40;10;167,8;0;147,9996;19,8004
10848;77;14;168,14;0;139,2199;28,9201
10847;63;8;168,16;0;145,2902;22,8698
10847;31;20;169;0;149,058;19,942
10847;71;6;169,14;0;148,1577;20,9823
10847;67;3;171,03;0;138,5343;32,4957
10847;19;15;171,36;28,56;118,2384;53,1216
10847;31;20;171,57;8,17;135,2952;36,2748
10846;65;15;171,64;22,3875;120,8925;50,745
10846;75;20;172,04;15,64;137,9448;34,0952
10846;60;36;172,75;8,226;145,1066;27,6394
10845;31;20;173,04;8,24;133,488;39,552
10845;13;7;173,32;0;140,3892;32,9308
10845;10;24;173,38;8,256;142,6637;30,7123
10845;43;15;173,85;0;143,9478;29,9022
10845;55;4;174,94;15,904;140,2733;34,6707
10844;13;7;175,07;0;154,4117;20,6583
10843;62;5;175,31;35,0625;114,0794;61,2331
10842;1;8;175,52;0;154,8086;20,7114
10842;40;10;175,9;0;152,0496;23,8504
10842;45;20;177,2;0;143,532;33,668
10842;33;7;177,31;0;164,3035;13,0065
10841;41;20;177,6;0;143,856;33,744
10841;36;20;177,84;29,64;120,042;57,798
10841;26;6;178,08;0;157,0666;21,0134
10841;31;20;178,2;0;144,342;33,858
10840;23;18;178,2;0;144,342;33,858
10840;59;20;178,4;0;147,7152;30,6848
10839;35;25;178,48;16,225;143,1045;35,3705
10839;23;21;178,5;0;156,1513;22,3487
10838;21;15;178,86;16,26;143,4132;35,4468
10838;16;20;179,2;0;145,152;34,048
10838;45;20;179,4;0;158,2308;21,1692
10837;34;20;179,52;29,92;123,8688;55,6512
10837;24;30;179,63;35,925;126,7434;52,8816
10837;1;8;179,68;23,436;129,3667;50,3093
10837;5;32;179,84;0;148,9075;30,9325
10836;56;5;180,1;0;158,8482;21,2518
10836;70;6;180,78;0;146,4318;34,3482
10836;65;20;181,2;0;150,0336;31,1664
10836;55;4;181,28;16,48;133,488;47,792
10836;60;35;181,3;0;156,6432;24,6568
10835;16;20;181,4;0;146,934;34,466
10835;56;5;181,45;0;150,2406;31,2094
10834;42;10;181,56;30,26;130,7232;50,8368
10834;60;35;181,65;0;160,2153;21,4347
10833;35;30;181,8;0;147,258;34,542
10833;12;15;181,88;36,375;117,855;64,02
10833;60;40;182;0;150,696;31,304
10832;8;10;182;0;147,42;34,58
10832;60;40;182,8;0;148,068;34,732
10832;72;15;182,85;0;148,1085;34,7415
10832;72;16;182,88;0;161,3002;21,5798
10831;40;10;182,9;0;161,3178;21,5822
10831;31;20;183;0;148,23;34,77
10831;40;10;183,3;0;158,3712;24,9288
10831;10;20;183,36;30,56;127,4957;55,8643
10830;47;6;183,89;23,985;132,3972;51,4878
10830;40;10;184;0;152,352;31,648
10830;22;52;184,08;0;162,3586;21,7214
10830;75;25;184,5;0;149,445;35,055
10829;63;9;184,5;0;149,445;35,055
10829;5;30;184,8;0;162,9936;21,8064
10829;68;15;184,95;0;149,8095;35,1405
10829;65;20;185,2;0;156,4436;28,7564
10828;53;3;185,54;8,835;148,9353;36,5997
10828;46;15;185,85;0;163,9197;21,9303
10827;31;20;186;0;174,0099;11,9901
10827;77;15;186,45;0;151,0245;35,4255
10826;70;6;186,54;0;154,4551;32,0849
10826;42;12;186,73;8,892;144,0504;42,6816
10825;35;30;187,2;0;165,1104;22,0896
10825;19;20;187,6;0;155,4529;32,1471
10824;30;8;188,4;0;155,9952;32,4048
10824;36;18;188,55;37,71;133,0409;55,5091
10823;10;24;189,06;24,66;133,164;55,896
10823;25;15;189,3;0;166,9626;22,3374
10823;54;5;189,4;0;163,6416;25,7584
10823;75;24;189,55;17,232;142,681;46,871
10822;32;10;189,8;0;181,724;8,076
10822;68;15;189,9;0;153,819;36,081
10821;14;9;190,26;0;164,3846;25,8754
10821;41;20;191,2;0;165,1968;26,0032
10820;2;10;191,7;0;155,277;36,423
10819;25;12;192;38,4;129,195;62,805
10819;16;20;192;0;155,52;36,48
10818;11;6;192,31;32,052;132,6953;59,6167
10818;77;15;192,6;0;159,4728;33,1272
10817;62;6;193,2;25,2;148,176;45,024
10817;18;8;193,36;0;156,6216;36,7384
10817;43;15;193,5;0;167,184;26,316
10817;12;20;194,2;0;171,2844;22,9156
10816;36;25;194,25;0;160,839;33,411
10816;10;30;194,4;0;171,4608;22,9392
10815;9;5;194,5;0;171,549;22,951
10814;26;6;195,18;0;161,609;33,571
10814;31;20;195,25;39,05;126,522;68,728
10814;1;10;195,5;0;172,431;23,069
10814;12;20;195,72;9,32;164,4048;31,3152
10813;2;10;196,65;25,65;150,822;45,828
10813;28;4;196,68;0;179,4667;17,2133
10812;43;15;196,82;25,6725;141,7122;55,1103
10812;65;21;196,98;0;173,7364;23,2436
10812;10;24;197,06;25,704;151,1395;45,9245
10811;77;15;197,1;0;173,8422;23,2578
10811;65;20;197,4;0;181,1092;16,2908
10811;6;50;197,4;9,4;165,816;31,584
10810;1;10;197,6;0;163,6128;33,9872
10810;23;20;197,82;9,42;152,604;45,216
10810;53;3;197,97;0;174,6095;23,3605
10809;77;15;198,15;0;174,7683;23,3817
10808;2;10;198,45;9,45;166,698;31,752
10808;32;10;198,5;0;160,785;37,715
10807;36;21;198,98;39,795;128,9358;70,0392
10806;13;8;199,12;0;161,2872;37,8328
10806;41;20;199,5;9,5;167,58;31,92
10806;26;6;199,74;0;161,7894;37,9506
10805;21;20;200,2;0;172,9728;27,2272
10805;41;16;200,4;40,08;138,5165;61,8835
10804;57;10;200,45;9,545;172,3977;28,0473
10804;2;10;200,5;0;166,014;34,486
10804;77;15;201;0;177,282;23,718
10803;2;10;201,1;0;177,3702;23,7298
10803;17;8;201,35;9,588;155,3256;46,0224
10803;36;25;202;0;163,62;38,38
10802;41;20;202,23;9,63;160,8241;41,4059
10802;35;30;202,29;18,39;148,959;53,331
10802;59;25;202,5;0;164,025;38,475
10802;49;10;202,7;0;178,7814;23,9186
10801;35;35;203;0;168,084;34,916
10801;19;21;203,07;0;168,142;34,928
10800;61;7;203,77;0;179,7251;24,0449
10800;72;15;203,94;18,54;163,5605;40,3795
10800;41;20;204,4;0;169,2432;35,1568
10799;54;6;204,54;0;169,3591;35,1809
10799;60;40;204,8;0;169,5744;35,2256
10799;14;9;205,2;0;169,9056;35,2944
10798;21;20;205,4;0;181,1628;24,2372
10798;2;10;205,5;0;166,455;39,045
10797;41;20;206;0;166,86;39,14
10796;2;10;206,54;26,94;175,7502;30,7898
10796;24;35;206,64;34,44;139,482;67,158
10796;30;8;206,72;9,844;170,1043;36,6197
10796;42;14;207,06;0;196,4352;10,6248
10795;59;24;207,12;0;182,6798;24,4402
10795;63;10;207,4;0;182,9268;24,4732
10794;31;24;207,6;0;183,1827;24,4173
10794;68;18;208,08;0;183,5266;24,5534
10793;59;25;208,5;0;168,885;39,615
10793;12;20;209;0;184,338;24,662
10792;21;20;209,2;0;184,5144;24,6856
10792;55;5;209,25;0;169,4925;39,7575
10792;17;8;209,84;0;181,3018;28,5382
10791;45;21;210;0;173,88;36,12
10791;64;6;210,12;0;173,9794;36,1406
10790;40;12;210,36;0;185,5375;24,8225
10790;55;5;210,55;0;193,3484;17,2016
10789;68;15;210,71;19,155;165,4992;45,2058
10789;46;15;210,97;27,5175;168,0717;42,8958
10789;33;8;211,6;0;182,8224;28,7776
10789;16;21;211,8;27,6255;159,1229;52,6726
10788;9;6;211,8;0;182,4293;29,3707
10788;77;18;212,4;0;187,3368;25,0632
10787;70;7;212,52;0;172,1412;40,3788
10787;54;6;212,85;19,35;156,735;56,115
10786;64;6;212,88;0;172,4328;40,4472
10786;65;21;212,94;0;172,4814;40,4586
10786;60;35;213,06;42,6125;138,0645;74,998
10785;16;20;213,12;35,52;147,0528;66,0672
10785;4;10;213,2;0;184,2048;28,9952
10784;40;10;213,4;19,4;157,14;56,26
10784;19;25;213,75;0;188,5275;25,2225
10784;7;5;214,3;0;189,0126;25,2874
10783;75;30;214,8;0;173,988;40,812
10783;18;8;214,88;0;189,5242;25,3558
10782;1;10;215,05;19,55;180,1711;34,8789
10781;77;18;215,1;0;177,8927;37,2073
10781;51;2;215,24;0;189,8417;25,3983
10781;56;5;215,46;35,91;145,4355;70,0245
10780;75;30;216,3;0;186,8832;29,4168
10780;77;15;216,32;19,665;173,4453;42,8697
10779;46;18;216,36;0;175,2516;41,1084
10779;55;6;217,5;0;191,835;25,665
10778;63;12;217,68;0;191,9938;25,6862
10777;66;10;219,23;19,93;165,0204;54,2096
10776;36;30;219,3;0;195,8452;23,4548
10776;1;10;219,3;0;197,0154;22,2846
10776;1;10;219,4;0;177,714;41,686
10776;35;30;219,75;43,95;142,398;77,352
10775;65;20;220;20;172,8;47,2
10775;48;6;220,51;20,046;162,3726;58,1334
10774;40;10;221,76;36,96;149,688;72,072
10774;65;21;223,02;0;196,7036;26,3164
10773;25;15;223,18;10,6275;172,1655;51,012
10773;5;30;223,5;44,7;157,7016;65,7984
10773;6;50;223,89;4,39;193,599;30,291
10772;32;10;223,96;20,36;164,916;59,044
10772;2;10;224,4;37,4;164,934;59,466
10771;68;18;224,82;0;182,1042;42,7158
10770;68;20;225,4;0;194,7456;30,6544
10769;24;40;225,5;45,1;159,1128;66,3872
10769;17;8;225,63;20,512;166,1472;59,4848
10769;59;25;227,25;0;184,0725;43,1775
10769;36;25;228,85;29,85;175,518;53,332
10768;7;6;229,02;0;201,9956;27,0244
10768;65;21;229,76;10,941;192,9992;36,7618
10768;41;24;229,92;0;202,7894;27,1306
10768;72;21;230,16;0;190,5725;39,5875
10767;75;30;230,7;0;203,4774;27,2226
10766;23;25;230,75;0;199,368;31,382
10766;50;15;231,45;0;191,6406;39,8094
10766;34;30;232,5;0;188,325;44,175
10765;64;7;233,24;0;193,1227;40,1173
10764;59;30;233,4;0;205,8588;27,5412
10764;36;30;233,4;0;201,6576;31,7424
10763;72;21;233,52;0;189,1512;44,3688
10763;19;24;233,86;11,136;180,4032;53,4528
10763;10;30;234,36;39,06;168,7392;65,6208
10762;51;2;234,43;21,312;184,1357;50,2963
10762;59;30;234,9;0;198,2353;36,6647
10762;13;10;235;0;207,27;27,73
10762;24;50;236,25;11,25;198,45;37,8
10761;39;3;236,27;39,378;159,4809;76,7871
10761;21;21;236,78;47,355;161,4655;75,3095
10760;43;20;237,4;0;205,1136;32,2864
10760;35;40;237,6;0;209,5632;28,0368
10760;36;30;238,2;0;192,942;45,258
10759;71;8;238,24;0;192,9744;45,2656
10758;33;10;238,4;0;210,2688;28,1312
10758;72;20;239;0;206,496;32,504
10758;54;6;239,4;39,9;161,595;77,805
10757;31;30;240;0;194,4;45,6
10757;13;10;240,9;0;199,4652;41,4348
10757;18;9;241,02;0;199,5646;41,4554
10757;13;8;241,12;21,92;177,552;63,568
10756;46;20;241,4;0;199,8792;41,5208
10756;34;30;241,8;0;213,2676;28,5324
10756;36;30;241,8;0;195,858;45,942
10756;31;25;242,08;31,575;185,661;56,414
10755;16;24;242,16;0;213,5851;28,5749
10755;33;8;243,89;31,812;171,7848;72,1072
10755;2;11;244,75;48,95;172,6956;72,0544
10755;39;4;244,84;0;211,5418;33,2982
10754;41;24;245,04;0;198,4824;46,5576
10753;16;21;245,12;31,9725;176,4882;68,6343
10753;18;8;245,26;22,296;196,6507;48,6053
10752;2;12;246;0;203,688;42,312
10752;77;20;246,4;0;200,0158;46,3842
10751;75;30;247,5;0;200,475;47,025
10751;59;30;247,8;0;218,5596;29,2404
10751;31;30;248,1;0;200,961;47,139
10751;14;10;248,7;0;214,8768;33,8232
10750;54;7;249,1;22,645;183,4245;65,6705
10750;72;20;249,4;0;219,9708;29,4292
10750;55;6;249,6;0;202,176;47,424
10749;70;8;250,91;11,948;193,5576;57,3504
10749;41;20;251,28;41,88;169,614;81,666
10749;2;12;251,28;41,88;169,614;81,666
10748;46;20;251,58;11,98;198,3888;53,1912
10748;35;35;252;42;170,1;81,9
10748;8;10;252,66;32,955;181,9116;70,7434
10747;28;5;252,66;42,11;170,5455;82,1145
10747;43;20;252,8;0;217,8839;34,9161
10747;47;10;253,2;0;205,092;48,108
10747;54;6;253,58;42,264;174,973;78,611
10746;31;25;254,4;42,4;183,168;71,232
10746;18;10;255,2;0;225,0864;30,1136
10746;68;20;255,4;0;225,2628;30,1372
10746;72;20;255,57;12,17;210,2976;45,2724
10745;10;36;255,6;0;207,036;48,564
10745;61;10;255,7;0;229,533;26,167
10745;71;9;255,96;0;207,3276;48,6324
10745;62;9;256,32;0;207,6192;48,7008
10744;46;21;256,83;0;226,5241;30,3059
10743;11;10;257,3;0;217,8903;39,4097
10742;31;32;257,6;0;213,2928;44,3072
10742;45;27;258,27;12,2985;199,2357;59,0328
10742;1;12;259,8;0;224,4672;35,3328
10741;59;25;260,19;33,9375;183,2625;76,925
10740;33;8;261,41;43,568;180,3715;81,0365
10740;36;35;261,8;0;230,9076;30,8924
10740;43;20;262;0;212,22;49,78
10740;13;10;262,4;0;217,2672;45,1328
10739;45;30;262,8;0;231,7896;31,0104
10739;4;10;263,01;23,91;193,671;69,339
10738;30;10;263,1;0;213,111;49,989
10737;11;10;263,7;0;219,9619;43,7381
10737;59;30;264;0;218,592;45,408
10736;13;10;264,3;0;233,1126;31,1874
10736;13;10;264,3;0;233,1126;31,1874
10735;72;24;264,72;0;214,4232;50,2968
10735;68;20;265,4;0;234,0828;31,3172
10734;77;21;265,48;12,642;223,0049;42,4771
10734;34;35;265,65;0;234,3033;31,3467
10734;60;55;265,65;12,65;204,93;60,72
10733;16;25;266,51;7,7625;228,2175;38,295
10733;62;10;266,7;0;220,8276;45,8724
10733;60;50;267,5;0;216,675;50,825
10732;42;20;267,6;0;216,756;50,844
10731;41;30;267,6;0;236,0232;31,5768
10731;11;10;267,7;0;216,837;50,863
10730;13;10;267,75;12,75;224,91;42,84
10730;42;20;268;0;236,376;31,624
10730;75;30;268,92;44,82;181,521;87,399
10729;60;50;269;0;247,4736;21,5264
10729;17;10;270;0;223,56;46,44
10729;75;36;270;0;223,56;46,44
10728;13;10;270,4;0;223,8912;46,5088
10728;6;70;270,9;0;219,429;51,471
10728;19;30;271,2;0;219,672;51,528
10728;50;15;272,09;24,735;213,7104;58,3746
10727;34;36;272,16;0;256,6889;15,4711
10727;30;10;272,5;0;225,63;46,87
10727;62;10;272,7;0;235,6128;37,0872
10726;3;14;272,72;0;220,9032;51,8168
10726;43;25;272,75;0;225,837;46,913
10725;51;3;272,88;0;225,9446;46,9354
10725;31;30;273,3;0;236,1312;37,1688
10725;62;10;273,5;0;221,535;51,965
10724;68;20;273,6;0;241,3152;32,2848
10724;13;10;273,74;13,035;229,9374;43,7976
10723;46;24;273,84;0;221,8104;52,0296
10722;64;9;274,05;0;221,9805;52,0695
10722;71;9;274,33;24,939;202,0059;72,3231
10722;13;10;274,5;0;237,168;37,332
10722;17;10;274,5;0;242,109;32,391
10721;41;25;274,56;35,8125;211,5246;63,0379
10720;68;20;274,6;0;227,3688;47,2312
10720;23;32;274,88;0;222,6528;52,2272
10719;77;20;275,2;0;222,912;52,288
10719;18;10;275,6;0;243,0792;32,5208
10719;41;30;275,7;0;228,2796;47,4204
10718;70;8;276,06;25,096;207,7949;68,2611
10718;21;25;276,38;25,125;203,5125;72,8625
10718;31;30;276,6;0;238,9824;37,6176
10718;13;12;277,08;0;239,3971;37,6829
10717;41;25;277,2;46,2;191,268;85,932
10717;36;30;277,2;25,2;208,656;68,544
10717;72;25;278;0;230,184;47,816
10716;14;11;278,17;36,2835;195,9309;82,2426
10716;70;9;278,91;0;263,4889;15,4211
10716;64;8;279,12;0;246,1838;32,9362
10715;60;45;279,18;46,53;205,1973;73,9827
10715;68;18;279,29;46,548;208,8587;70,4293
10714;60;60;279,6;0;246,6072;32,9928
10714;30;10;280,2;0;242,0928;38,1072
10714;16;30;280,8;0;242,6112;38,1888
10714;57;15;280,95;0;247,7979;33,1521
10714;72;24;281,28;0;227,8368;53,4432
10713;43;24;281,76;0;228,2256;53,5344
10713;61;10;282,15;25,65;207,765;74,385
10713;72;24;282,24;0;263,4258;18,8142
10713;60;55;282,54;25,685;221,9184;60,6166
10712;59;36;282,6;0;248,1619;34,4381
10712;11;10;282,8;0;249,4296;33,3704
10711;41;30;283,19;13,485;218,457;64,728
10711;43;20;283,36;36,96;199,584;83,776
10711;53;5;284,5;0;235,566;48,934
10710;21;30;284,7;0;230,607;54,093
10710;57;15;285;0;251,37;33,63
10709;28;6;285,06;0;236,0297;49,0303
10709;37;60;285,12;47,52;209,5632;75,5568
10709;58;6;285,78;0;231,4818;54,2982
10708;47;12;286,56;0;232,1136;54,4464
10708;57;16;287,04;0;248,0026;39,0374
10707;35;40;288,64;26,24;217,2672;71,3728
10707;72;24;288,82;26,256;217,3997;71,4163
10707;12;30;288,9;0;278,7328;10,1672
10706;60;60;289,17;13,77;228,0312;61,1388
10706;11;10;289,3;0;261,7971;27,5029
10706;42;20;290,22;13,82;254,2259;35,9941
10705;52;4;290,84;0;235,5804;55,2596
10705;64;8;291,12;0;241,0474;50,0726
10704;42;20;291,4;0;261,3874;30,0126
10704;65;30;292,32;13,92;241,3001;51,0199
10704;25;18;292,45;26,586;220,1321;72,3139
10703;57;15;293,4;0;258,7788;34,6212
10703;2;15;293,55;0;258,9111;34,6389
10703;34;35;294;14;231,84;62,16
10702;49;15;294,9;0;254,7936;40,1064
10702;14;12;294,96;0;244,2269;50,7331
10701;34;40;295,2;0;239,112;56,088
10701;14;12;295,8;0;244,9224;50,8776
10701;4;12;296,6;26,964;225,25;71,354
10700;16;30;297,99;14,19;229,878;68,112
10700;39;5;298,05;0;241,4205;56,6295
10700;17;12;298,32;0;263,1182;35,2018
10700;23;30;299,16;49,86;219,8826;79,2774
10699;11;10;299,5;0;264,159;35,341
10698;62;10;300,3;0;243,243;57,057
10698;46;21;300,3;27,3;221,13;79,17
10698;26;10;300,4;0;248,7312;51,6688
10698;72;25;300,75;0;259,848;40,902
10698;2;15;301,3;14,3475;251,1539;50,1436
10697;59;30;301,88;39,375;212,625;89,25
10697;16;30;302,22;39,42;236,5117;65,7083
10697;77;25;303;0;250,884;52,116
10697;59;35;303,1;0;245,511;57,589
10696;28;7;304,15;0;246,3615;57,7885
10696;48;8;304,52;39,72;214,488;90,032
10695;40;15;304,59;27,69;229,2732;75,3168
10695;62;10;305,1;0;247,131;57,969
10695;25;24;305,52;0;296,6227;8,8973
10694;7;8;308,56;0;272,1499;36,4101
10694;51;3;308,69;8,991;264,3354;44,3556
10694;16;30;309,02;14,715;238,383;70,632
10693;75;42;309,12;0;250,3872;58,7328
10693;31;35;310,1;0;273,5082;36,5918
10693;68;21;310,54;62,1075;205,7;104,8375
10693;59;35;310,8;0;251,748;59,052
10692;72;25;311,65;40,65;246,6153;65,0347
10691;57;15;312,3;0;252,963;59,337
10691;31;40;312,4;0;269,9136;42,4864
10691;75;36;312,44;28,404;235,1851;77,2589
10691;16;30;313,17;28,47;263,6542;49,5158
10691;15;50;313,5;0;253,935;59,565
10690;41;28;313,54;28,504;251,4053;62,1387
10690;70;12;313,68;0;259,727;53,953
10689;36;30;313,92;52,32;230,7312;83,1888
10688;36;40;314;0;254,34;59,66
10688;43;24;314,64;0;271,849;42,791
10688;16;28;314,92;41,076;241,5269;73,3891
10687;46;20;315,5;63,1;222,6168;92,8832
10687;42;25;315,75;0;278,4915;37,2585
10687;68;24;316,08;0;298,963;17,117
10686;8;16;316,48;0;279,1354;37,3446
10686;1;15;316,65;0;262,1862;54,4638
10685;41;35;316,75;0;256,5675;60,1825
10685;62;12;316,8;0;279,4176;37,3824
10685;31;35;317,45;0;284,4417;33,0083
10684;41;30;317,46;28,86;254,5452;62,9148
10684;25;20;318,32;41,52;244,1376;74,1824
10684;33;12;319,08;0;264,1982;54,8818
10683;11;12;319,44;0;275,9962;43,4438
10682;19;30;319,77;29,07;256,1847;63,5853
10682;62;10;320,32;29,12;235,872;84,448
10682;64;9;320,4;0;276,8256;43,5744
10681;16;35;320,95;0;265,7466;55,2034
10681;17;12;321,6;0;283,6512;37,9488
10681;70;12;321,84;0;283,8629;37,9771
10680;60;49;322,18;64,435;227,3267;94,8483
10680;47;14;322,56;0;284,4979;38,0621
10680;14;15;323,85;0;279,8064;44,0436
10679;49;18;324;0;262,44;61,56
10678;51;3;324,06;0;262,4886;61,5714
10678;49;15;324,3;0;286,0326;38,2674
10678;2;15;324,54;54,09;219,0645;105,4755
10678;51;3;325,41;0;287,0116;38,3984
10677;43;25;326,5;0;282,096;44,404
10677;29;2;327,88;65,575;231,3486;96,5264
10676;65;28;328,33;29,848;247,1414;81,1866
10676;32;15;328,39;15,6375;275,8455;52,542
10676;46;25;328,5;0;289,737;38,763
10675;18;12;328,56;0;283,8758;44,6842
10675;16;30;329,01;29,91;242,271;86,739
10675;39;6;329,04;0;272,7112;56,3288
10674;54;10;329,5;0;284,688;44,812
10673;24;80;329,6;0;290,7072;38,8928
10673;50;20;330,44;30,04;243,324;87,116
10673;57;15;332,64;15,84;288,1383;44,5017
10672;1;15;334,82;43,6725;251,5536;83,2689
10672;61;10;335,04;55,84;251,5801;83,4599
10671;72;30;335,1;0;271,431;63,669
10671;19;35;336,35;0;296,6607;39,6893
10671;45;30;339,57;30,87;255,6036;83,9664
10670;21;32;339,7;16,176;262,0512;77,6448
10670;33;14;340,2;0;275,562;64,638
10670;75;40;340,8;0;276,048;64,752
10670;38;4;340,82;30,984;250,9704;89,8536
10670;19;40;341,2;0;282,5136;58,6864
10669;31;42;341,33;16,254;280,8691;60,4649
10668;77;25;342,25;0;301,8645;40,3855
10668;2;20;342,4;0;283,5072;58,8928
10668;26;12;342,6;0;302,1732;40,4268
10667;59;30;343,13;68,625;237,168;105,957
10667;11;12;343,44;0;284,3683;59,0717
10666;23;40;344;0;284,832;59,168
10666;17;15;345,3;0;304,5546;40,7454
10665;21;30;346,83;31,53;277,302;69,528
10665;17;15;347,55;0;306,5391;41,0109
10665;50;22;347,82;0;306,7772;41,0428
10664;14;16;348,32;0;282,1392;66,1808
10664;36;40;350;0;315,8472;34,1528
10664;59;40;350,28;16,68;294,2352;56,0448
10663;30;15;351,3;0;287,0694;64,2306
10663;39;6;351,42;0;290,9758;60,4442
10663;75;40;351,54;16,74;271,188;80,352
10662;62;10;351,72;58,62;238,0051;113,7149
10661;24;80;351,96;16,76;281,694;70,266
10661;75;42;352,8;58,8;238,14;114,66
10660;42;24;354,94;46,296;274,4617;80,4743
10659;2;20;355,2;0;287,712;67,488
10659;65;30;355,74;32,34;279,4176;76,3224
10659;30;15;356,25;0;288,5625;67,6875
10658;50;24;356,88;0;314,7682;42,1118
10658;19;35;357;59,5;240,975;116,025
10658;43;30;357,3;0;315,1386;42,1614
10658;46;28;357,9;32,536;269,3981;88,4979
10657;63;16;358,16;32,56;281,3184;76,8416
10657;31;35;358,26;59,71;265,7266;92,5334
10657;12;30;358,8;46,8;252,72;106,08
10657;57;14;359,1;71,82;232,6968;126,4032
10657;23;40;360;0;311,04;48,96
10657;62;12;360,96;0;311,8694;49,0906
10656;42;20;360,96;60,16;243,648;117,312
10656;13;13;361,19;47,112;254,4048;106,7872
10656;1;20;362,4;0;313,1136;49,2864
10655;36;40;362,88;60,48;261,2736;101,6064
10654;61;15;363,3;0;320,4306;42,8694
10654;14;15;363,35;17,3025;280,3005;83,052
10654;57;20;363,6;0;294,516;69,084
10653;12;36;363,96;0;294,8076;69,1524
10653;13;15;364,2;0;321,2244;42,9756
10652;46;30;364,5;0;314,928;49,572
10652;1;15;364,69;72,9375;236,3175;128,37
10651;40;20;364,8;0;295,488;69,312
10651;57;15;365,4;60,9;252,126;113,274
10650;11;14;365,54;0;296,0874;69,4526
10650;65;36;366,3;33,3;269,73;96,57
10650;35;60;366,6;0;323,3412;43,2588
10649;65;35;366,8;0;303,7104;63,0896
10649;36;40;367;73,4;253,6704;113,3296
10648;21;40;367,6;0;324,2232;43,3768
10648;75;50;368,5;0;305,118;63,382
10647;17;15;369,3;0;319,0752;50,2248
10647;54;10;369,82;33,62;290,4768;79,3432
10646;30;15;369,9;0;299,619;70,281
10646;54;10;370,8;0;327,0456;43,7544
10646;16;36;371,45;33,768;297,8338;73,6142
10646;52;5;371,65;0;327,7953;43,8547
10645;1;15;371,91;48,51;292,9833;78,9267
10645;38;5;372,25;0;313,7997;58,4503
