CupomID;ProdutoID;Quantidade;Valor;Desconto;Custo;ValorLiquido
10644;77;30;372,6;0;328,6332;43,9668
10644;54;10;373;0;328,986;44,014
10644;40;20;373;0;308,844;64,156
10643;33;15;373,59;17,79;313,8156;59,7744
10643;75;49;373,87;0;329,7533;44,1167
10643;65;40;374;0;302,94;71,06
10642;40;21;374,22;0;309,8542;64,3658
10642;31;35;374,73;48,8775;269,8038;104,9237
10641;57;20;374,8;0;310,3344;64,4656
10641;33;15;375,3;0;331,0146;44,2854
10640;47;15;375,3;0;303,993;71,307
10640;16;30;375,38;75,075;264,8646;110,5104
10639;52;4;375,41;48,966;264,4164;110,9896
10638;47;15;375,6;0;304,236;71,364
10638;45;36;378;63;277,83;100,17
10638;50;25;378,25;0;313,191;65,059
10637;75;50;379,58;18,075;318,843;60,732
10637;43;24;380,1;76,02;282,411;97,689
10637;30;15;381;0;329,184;51,816
10636;71;12;381,12;0;308,7072;72,4128
10636;21;30;381,24;63,54;257,337;123,903
10635;11;15;381,45;0;336,4389;45,0111
10635;57;20;381,6;0;336,5712;45,0288
10635;59;40;382,26;49,86;287,1936;95,0664
10634;46;28;383,08;18,242;295,5204;87,5616
10634;2;20;383,68;34,88;288,8064;94,8736
10634;21;42;383,88;0;310,9428;72,9372
10634;75;40;384,48;64,08;282,5928;101,8872
10633;16;35;384,79;50,19;277,0488;107,7412
10633;63;20;385;0;322,9932;62,0068
10633;7;10;385,6;0;312,336;73,264
10633;11;15;385,65;0;340,1433;45,5067
10632;21;36;386,28;0;371,1492;15,1308
10632;59;40;386,88;64,48;261,8772;125,0028
10631;40;20;387;0;320,436;66,564
10630;33;14;387,1;0;313,551;73,549
10630;57;20;387,4;0;341,6868;45,7132
10629;72;30;387,44;50,535;272,889;114,546
10629;61;16;388,8;0;321,9264;66,8736
10628;2;20;389;0;343,098;45,902
10627;71;12;389,64;0;315,6084;74,0316
10627;1;18;389,88;0;336,8563;53,0237
10626;59;42;390,29;18,585;327,8394;62,4456
10626;2;20;390,8;0;363,1499;27,6501
10626;59;45;391,05;0;316,7505;74,2995
10625;71;12;391,44;0;324,1123;67,3277
10625;16;40;391,46;51,06;275,724;115,736
10625;59;40;392,04;35,64;314,3448;77,6952
10624;31;50;392,5;0;317,925;74,575
10624;11;15;392,55;0;348,3246;44,2254
10624;72;35;393,75;0;344,6742;49,0758
10623;41;42;393,96;0;319,1076;74,8524
10623;3;20;394;0;319,14;74,86
10623;28;8;394,13;18,768;310,7981;83,3299
10623;62;12;395,23;51,552;303,1258;92,1062
10623;8;20;395,4;0;348,7428;46,6572
10622;28;8;397,28;0;350,401;46,879
10622;70;12;398,59;66,432;292,9651;105,6269
10621;68;30;398,7;0;341,6847;57,0153
10621;42;30;399,6;0;383,087;16,513
10621;35;60;399,6;66,6;275,724;123,876
10621;60;70;399,84;19,04;308,448;91,392
10620;40;20;400;0;352,8;47,2
10620;67;5;400,44;80,0875;276,7824;123,6551
10619;36;55;400,95;0;324,7695;76,1805
10619;53;6;400,98;0;332,0114;68,9686
10618;26;12;401,28;0;353,929;47,351
10618;26;12;402,2;36,564;296,1684;106,0356
10618;12;36;403,24;52,596;284,0184;119,2176
10617;1;20;403,6;0;326,916;76,684
10616;17;16;404,21;19,248;339,5347;64,6733
10616;45;40;405,72;52,92;285,768;119,952
10616;75;50;406;0;350,784;55,216
10616;18;12;408,45;81,69;264,6756;143,7744
10615;16;40;408,48;53,28;306,8928;101,5872
10614;2;20;409,2;0;360,9144;48,2856
10614;20;5;409,35;0;361,0467;48,3033
10614;32;20;410,4;0;365,8319;44,5681
10613;20;5;410,7;0;362,2374;48,4626
10613;32;20;411,2;0;392,0924;19,1076
10612;1;20;411,6;19,6;345,744;65,856
10612;19;42;412,02;0;363,4016;48,6184
10612;21;40;412,02;19,62;317,844;94,176
10612;31;50;414,23;19,725;347,949;66,276
10612;65;40;414,4;0;358,0416;56,3584
10611;33;15;414,6;0;335,826;78,774
10611;52;5;415,4;0;336,474;78,926
10611;21;40;415,8;19,8;349,272;66,528
10610;41;40;416;0;366,912;49,088
10609;50;25;416,06;19,8125;320,9625;95,1
10609;13;18;416,16;0;345,2441;70,9159
10609;42;28;416,36;0;337,2516;79,1084
10608;62;14;416,42;37,856;337,4879;78,9281
10607;70;15;416,43;19,83;321,246;95,184
10607;23;50;419;0;369,558;49,442
10607;46;35;419,65;0;339,9165;79,7335
10607;23;44;419,76;0;340,0056;79,7544
10607;62;15;420;0;362,88;57,12
10606;59;42;420,69;54,873;296,3142;124,3788
10606;17;16;422,35;20,112;325,8144;96,5376
10606;21;40;422,74;55,14;336,004;86,736
10605;31;50;423;0;348,123;74,877
10605;21;40;423,6;0;343,116;80,484
10605;5;70;424,2;0;413,9145;10,2855
10605;30;15;425,4;0;375,2028;50,1972
10604;30;15;428,24;20,3925;359,7237;68,5188
10604;74;14;428,26;0;354,5993;73,6607
10603;11;12;428,4;71,4;308,448;119,952
10603;65;39;429;0;361,3885;67,6115
10602;43;30;429,12;71,52;315,4032;113,7168
10601;4;16;429,89;71,648;296,6227;133,2653
10601;28;8;431,11;56,232;330,6442;100,4678
10600;59;50;431,5;0;380,583;50,917
10600;14;15;432;72;291,6;140,4
10599;4;20;432,8;0;373,9392;58,8608
10598;27;10;433,5;0;382,347;51,153
10598;7;10;433,56;72,26;299,1564;134,4036
10597;63;20;433,6;0;382,4352;51,1648
10597;16;50;434;0;359,352;74,648
10597;7;10;434,6;0;352,026;82,574
10596;71;15;434,85;0;360,0558;74,7942
10596;56;10;435,44;20,735;335,907;99,528
10596;42;28;435,99;56,868;307,0872;128,9008
10595;38;5;436,4;0;384,9048;51,4952
10595;72;40;438,4;0;378,7776;59,6224
10595;17;18;438,66;0;355,3146;83,3454
10594;74;16;439,84;0;364,1875;75,6525
10594;3;20;440;40;324;116
10593;31;44;441,1;88,22;311,2402;129,8598
10593;55;10;441,32;21,015;370,7046;70,6104
10593;72;35;441,35;0;389,2707;52,0793
10592;57;25;442,5;0;382,32;60,18
10592;41;35;442,75;88,55;312,4044;130,3456
10591;77;30;443,21;21,105;349,4988;93,7062
10591;26;15;443,25;0;359,0325;84,2175
10591;54;10;443,4;73,9;299,295;144,105
10590;1;21;444,15;0;391,7403;52,4097
10590;11;15;444,31;21,1575;342,7515;101,556
10589;55;12;444,53;21,168;354,6635;89,8645
10588;77;28;447,26;58,338;343,0274;104,2306
10588;33;16;447,36;0;362,3616;84,9984
10587;45;40;447,84;74,64;302,292;145,548
10587;28;10;448,6;0;363,366;85,234
10587;66;24;449,28;0;363,9168;85,3632
10586;40;25;450,25;0;402,558;47,692
10585;55;10;450,5;90,1;298,4112;152,0888
10584;68;30;450,72;75,12;324,651;126,069
10583;55;12;450,84;0;365,1804;85,6596
10583;57;25;451,25;0;389,88;61,37
10583;35;70;452,41;59,01;339,8976;112,5124
10582;42;30;453;0;375,084;77,916
10582;67;7;453,6;0;367,416;86,184
10581;11;15;454,35;0;368,0235;86,3265
10580;46;30;454,71;59,31;348,7428;105,9672
10580;49;24;454,8;0;386,2125;68,5875
10580;1;25;455,75;0;369,1575;86,5925
10579;68;35;456,4;0;369,684;86,716
10579;43;40;457,6;0;370,656;86,944
10578;8;20;458,16;59,76;351,3888;106,7712
10578;60;80;458,64;21,84;377,3952;81,2448
10577;49;20;458,85;59,85;351,918;106,932
10577;16;50;459;0;444,4526;14,5474
10577;4;18;459,95;41,814;361,273;98,681
10576;61;15;460,26;76,71;317,5794;142,6806
10576;71;16;460,32;0;406,0022;54,3178
10576;62;15;460,8;0;373,248;87,552
10575;21;40;460,92;60,12;353,5056;107,4144
10575;62;15;462,45;0;374,5845;87,8655
10575;57;24;462,48;0;407,9074;54,5726
10575;2;21;463,31;92,6625;326,9133;136,3992
10574;74;15;463,65;0;383,9022;79,7478
10574;60;70;463,75;92,75;320,544;143,206
10574;2;20;463,91;60,51;355,7988;108,1112
10574;43;36;464,09;60,534;355,9399;108,1541
10573;43;30;464,25;92,85;300,834;163,416
10573;68;40;464,4;0;376,164;88,236
10573;26;15;464,55;0;384,6474;79,9026
10572;42;30;464,94;22,14;366,7775;98,1625
10572;77;35;465,5;0;385,434;80,066
10572;13;20;465,6;0;410,6592;54,9408
10572;52;6;467,27;22,251;392,5076;74,7634
10571;75;50;467,4;77,9;315,495;151,905
10571;30;18;469,26;0;388,5473;80,7127
10570;26;16;471,04;0;406,9786;64,0614
10570;47;16;471,74;78,624;339,6557;132,0883
10569;10;70;471,8;0;416,1276;55,6724
10569;19;50;473,03;22,525;432,3821;40,6429
10568;70;14;473,55;43,05;356,454;117,096
10567;51;4;473,6;94,72;334,1722;139,4278
10567;4;21;474,18;0;418,2268;55,9532
10567;21;40;475,68;79,28;328,2192;147,4608
10566;1;20;476,1;62,1;365,148;110,952
10566;4;24;476,16;0;411,4022;64,7578
10566;11;15;476,25;95,25;308,61;167,64
10565;49;25;476,5;0;394,542;81,958
10565;2;20;476,5;95,3;308,772;167,728
10564;18;20;476,6;0;420,3612;56,2388
10564;36;50;476,88;95,375;336,483;140,392
10564;3;20;476,96;43,36;359,0208;117,9392
10563;71;15;477,07;22,7175;368,0235;109,044
10563;5;65;478,14;79,69;344,2608;133,8792
10562;31;50;480,38;22,875;373,3369;107,0381
10562;26;15;480,75;0;389,4075;91,3425
10561;68;42;483,84;0;426,7469;57,0931
10561;11;15;484,79;23,085;373,977;110,808
10560;49;21;484,93;63,252;349,151;135,781
10560;71;15;484,95;0;401,5386;83,4114
10559;7;12;485,64;0;428,3345;57,3055
10559;71;16;486,88;0;394,3728;92,5072
10558;31;55;487,03;63,525;343,035;143,99
10558;71;15;487,05;0;394,5105;92,5395
10558;46;45;487,35;0;403,5258;83,8242
10558;55;12;487,8;0;421,4592;66,3408
10558;40;24;490,14;23,34;378,108;112,032
10557;32;24;492,38;64,224;346,8096;145,5744
10557;21;40;493;98,6;326,5632;166,4368
10556;59;60;493,2;0;408,3696;84,8304
10555;44;6;496,59;64,773;380,8652;115,7278
10555;10;70;497;0;402,57;94,43
10555;19;50;499,28;23,775;385,155;114,12
10555;43;40;501,06;23,86;412,3008;88,7592
10555;60;100;502;0;442,764;59,236
10554;8;24;502,32;0;415,921;86,399
10554;77;30;502,5;100,5;325,62;176,88
10554;30;15;503,46;83,91;339,8355;163,6245
10554;1;24;504,24;0;417,5107;86,7293
10553;24;110;504,9;0;445,3218;59,5782
10553;30;18;505,1;45,918;396,7315;108,3665
10553;56;12;505,64;24,078;416,0678;89,5702
10553;17;15;506,63;101,325;372,12;134,505
10553;13;20;506,66;46,06;397,9584;108,7016
10552;49;25;507,41;24,1625;391,4325;115,98
10552;14;21;508,41;0;449,9168;58,4932
10551;71;15;508,57;24,2175;392,3235;116,244
10551;33;20;509;0;439,776;69,224
10551;17;20;509,6;0;412,776;96,824
10550;18;20;510,3;24,3;419,904;90,396
10550;30;20;511,77;24,37;458,8188;52,9512
10550;3;25;511,88;24,375;429,975;81,9
10550;72;40;512,4;0;424,2672;88,1328
10549;30;20;512,4;0;415,044;97,356
10549;52;6;512,94;0;424,7143;88,2257
10549;64;15;512,98;24,4275;430,9011;82,0764
10548;21;50;513;0;424,764;88,236
10548;54;15;513,45;0;425,1366;88,3134
10547;36;60;514,8;0;416,988;97,812
10547;33;16;515,38;67,224;371,0765;144,3075
10546;4;25;515,75;0;417,7575;97,9925
10546;70;15;516;103,2;334,368;181,632
10546;33;20;516,8;0;464,8058;51,9942
10545;60;84;516,81;67,41;372,1032;144,7068
10544;34;60;516,81;67,41;396,3708;120,4392
10544;55;14;517,58;0;428,5562;89,0238
10543;59;60;518,4;0;433,4823;84,9177
10543;16;49;520,67;67,914;374,8853;145,7887
10542;29;4;521,36;0;450,455;70,905
10542;28;12;522,24;0;432,4147;89,8253
10541;33;20;522,48;24,88;403,056;119,424
10541;71;14;522,65;87,108;352,7874;169,8606
10541;13;20;523,6;0;433,5408;90,0592
10541;54;15;523,65;0;424,1565;99,4935
10540;40;30;523,8;0;424,278;99,522
10540;17;20;524,8;0;453,4272;71,3728
10540;18;20;525,2;0;425,412;99,788
10540;64;15;526,69;15,3405;451,0107;75,6798
10539;68;45;527,85;0;432,4704;95,3796
10539;20;6;529,5;0;457,488;72,012
10539;11;15;529,5;105,9;350,7408;178,7592
10539;54;15;529,8;0;445,4543;84,3457
10538;13;20;532,91;69,51;375,354;157,556
10538;16;50;533,13;106,625;345,465;187,66
10537;3;25;538,25;0;486,1304;52,1196
10537;56;12;539,86;70,416;414,0461;125,8099
10537;62;15;540,38;108,075;373,5072;166,8678
10537;74;15;540,56;108,1125;350,2845;190,278
10537;61;20;542,2;0;439,182;103,018
10536;63;24;543,17;90,528;400,7124;142,4556
10536;77;40;543,2;0;479,1024;64,0976
10536;13;20;543,4;0;479,2788;64,1212
10536;23;60;544,2;0;450,5976;93,6024
10535;2;24;545,18;90,864;400,7102;144,4738
10535;18;18;545,65;71,172;384,3288;161,3232
10535;70;20;546,8;0;442,908;103,892
10535;40;25;547,5;91,25;377,775;169,725
10534;77;40;547,6;0;482,9832;64,6168
10534;4;20;548,64;91,44;370,332;178,308
10534;48;15;551,14;71,8875;396,819;154,3185
10533;72;40;551,32;50,12;405,972;145,348
10533;49;28;551,88;0;486,7582;65,1218
10533;16;55;552,75;0;487,5255;65,2245
10532;51;6;552,84;0;447,8004;105,0396
10532;53;10;553,2;0;458,0496;95,1504
10531;61;20;554,2;0;448,902;105,298
10530;70;20;556,2;0;486,5012;69,6988
10530;21;60;556,2;0;490,5684;65,6316
10530;13;20;558,8;50,8;448,056;110,744
10530;14;20;560,78;50,98;422,1144;138,6656
10529;42;40;561,54;26,74;442,8144;118,7256
10529;56;14;561,54;0;454,8474;106,6926
10529;55;15;562,35;0;465,6258;96,7242
10528;62;20;562,8;26,8;434,16;128,64
10528;47;21;564,1;51,282;452,3072;111,7948
10528;72;42;564,38;112,875;390,096;174,279
10527;68;36;565,2;113,04;374,3885;190,8115
10527;4;25;565,5;0;458,055;107,445
10526;13;20;565,75;113,15;399,1932;166,5568
10526;2;24;566,21;94,368;407,6698;158,5382
10526;42;40;568,4;0;501,3288;67,0712
10525;54;15;569,55;0;492,0912;77,4588
10525;61;20;570,46;51,86;420,066;150,394
10524;63;30;572,1;0;463,401;108,699
10524;56;12;573,53;74,808;403,9632;169,5648
10524;7;15;574,5;0;496,368;78,132
10524;57;28;575,68;0;507,7498;67,9302
10523;77;35;576,19;115,2375;373,3695;202,818
10523;2;25;576,6;96,1;415,152;161,448
10523;17;20;577,08;27,48;445,2786;131,8014
10523;26;20;577,4;0;499,8365;77,5635
10522;33;24;577,44;0;498,9082;78,5318
10522;57;30;577,5;0;543,7908;33,7092
10522;39;10;578,55;27,55;485,982;92,568
10522;56;16;578,72;0;510,431;68,289
10521;33;20;579,04;52,64;426,384;152,656
10521;56;14;579,46;0;479,7929;99,6671
10521;70;20;581,6;0;502,5024;79,0976
10520;21;60;582;0;471,42;110,58
10520;52;8;582,08;0;502,9171;79,1629
10519;46;45;584,1;0;473,121;110,979
10519;11;20;584,2;0;473,202;110,998
10519;62;15;585;117;379,08;205,92
10518;31;56;585,98;97,664;421,9085;164,0755
10518;3;30;587,7;0;518,3514;69,3486
10518;39;8;591,28;77,124;453,4891;137,7949
10517;48;15;592,35;53,85;445,878;146,472
10517;49;30;593,7;0;512,9568;80,7432
10517;31;60;595,98;54,18;448,6104;147,3696
10516;66;30;596,7;0;515,7551;80,9449
10516;64;15;596,81;54,255;461,1145;135,6905
10516;2;25;599,06;119,8125;410,218;188,8445
10515;53;9;600,63;54,603;481,5985;119,0345
10515;16;56;602,11;28,672;495,4522;106,6598
10515;62;20;603,2;0;488,592;114,608
10515;8;30;603,3;0;532,1106;71,1894
10515;1;25;603,44;120,6875;425,7855;177,652
10514;62;20;604,6;0;502,3099;102,2901
10514;56;15;604,8;0;500,7744;104,0256
10514;35;100;606;0;523,584;82,416
10514;2;30;607,01;28,905;468,261;138,744
10514;40;30;609,21;29,01;469,962;139,248
10513;63;30;610,5;0;538,461;72,039
10513;53;10;611,1;0;527,9904;83,1096
10513;56;15;612,15;0;495,8415;116,3085
10512;3;30;616,2;0;532,3968;83,8032
10512;8;30;616,5;0;543,753;72,747
10512;58;12;617,27;80,514;498,1247;119,1493
10512;74;21;617,4;0;511,2072;106,1928
10511;71;21;617,4;0;544,5468;72,8532
10511;47;25;619;0;501,39;117,61
10511;33;25;620,55;29,55;489,348;131,202
10510;30;20;621,12;103,52;428,5728;192,5472
10510;42;42;621,39;56,49;498,2418;123,1482
10509;74;20;621,8;0;548,4276;73,3724
10508;62;20;622,44;29,64;480,168;142,272
10508;25;35;622,56;124,5125;403,4205;219,142
10507;53;10;623,2;0;516,0096;107,1904
10507;14;20;623,25;124,65;439,7652;183,4848
10506;71;20;623,4;0;538,6176;84,7824
10506;31;60;624,24;104,04;421,362;202,878
10505;49;30;624,33;29,73;492,3288;132,0012
10504;72;50;626,5;0;552,573;73,927
10504;39;10;627,2;0;508,032;119,168
10504;68;55;627,55;0;553,4991;74,0509
10504;7;15;630,63;30,03;529,7292;100,9008
10503;51;6;630,9;0;511,029;119,871
10503;74;20;633,2;0;558,4824;74,7176
10502;62;20;633,6;0;524,6208;108,9792
10502;71;20;634,4;0;559,5408;74,8592
10502;4;25;637,19;127,4375;449,5995;187,588
10501;1;30;639;0;517,59;121,41
10500;31;70;639,45;30,45;526,176;113,274
10500;49;35;640,15;0;553,0896;87,0604
10499;39;10;640,2;0;530,0856;110,1144
10499;18;21;643,61;107,268;473,5875;170,0205
10498;61;20;643,92;107,32;434,646;209,274
10498;18;25;644,5;0;568,449;76,051
10498;72;60;646,2;0;523,422;122,778
10497;49;30;646,5;0;563,1968;83,3032
10497;64;20;648;0;628,2958;19,7042
10497;68;40;649,44;108,24;438,372;211,068
10496;62;20;649,53;30,93;545,6052;103,9248
10495;61;25;650,5;0;538,614;111,886
10495;39;10;650,52;108,42;478,1322;172,3878
10495;58;12;651,9;130,38;422,4312;229,4688
10494;2;30;653,25;130,65;423,306;229,944
10493;14;30;653,7;0;529,497;124,203
10493;7;16;655,87;31,232;517,2019;138,6701
10493;18;24;659,04;0;533,8224;125,2176
10492;50;40;660,4;0;534,924;125,476
10492;53;10;661,8;0;536,058;125,742
10491;8;30;662,4;110,4;447,12;215,28
10491;52;8;662,64;0;584,4485;78,1915
10490;71;20;663,2;0;537,192;126,008
10490;56;14;665,95;110,992;449,5176;216,4344
10490;26;20;666,4;0;587,7648;78,6352
10489;11;20;666,82;60,62;491,022;175,798
10489;16;65;668,2;0;541,242;126,958
10488;61;25;668,75;0;553,725;115,025
10488;33;20;668,88;111,48;461,5272;207,3528
10487;7;15;669,38;31,875;562,275;107,1
10487;58;15;670,35;0;591,2487;79,1013
10487;17;25;672,38;61,125;506,115;166,26
10486;54;18;672,66;0;581,1782;91,4818
10486;21;65;675,35;0;595,6587;79,6913
10486;52;8;675,92;0;547,4952;128,4248
10485;28;13;678,82;61,711;533,183;145,638
10485;28;14;682,78;0;589,9219;92,8581
10485;13;28;682,96;32,522;606,9097;76,0523
10485;11;25;683,5;0;602,847;80,653
10484;52;8;683,52;0;628,3724;55,1476
10484;50;40;686;0;568,008;117,992
10484;38;8;686,8;0;605,7576;81,0424
10483;65;65;687,96;32,76;530,712;157,248
10483;52;9;688,41;0;557,6121;130,7979
10482;44;10;688,9;0;558,009;130,891
10481;44;9;691,29;0;572,3881;118,9019
10481;33;30;692,4;0;560,844;131,556
10480;26;18;693,45;90,45;531,846;161,604
10480;42;40;693,5;138,7;449,388;244,112
10479;18;30;696;0;594,7627;101,2373
10479;59;70;697,13;90,93;523,7568;173,3732
10479;63;35;697,2;0;614,9304;82,2696
10479;64;18;697,75;63,432;513,7992;183,9528
10478;40;42;700,14;0;567,1134;133,0266
10477;2;40;701,6;0;606,1824;95,4176
10477;47;30;703,5;0;569,835;133,665
10477;33;30;707,4;0;623,9268;83,4732
10476;11;24;707,52;0;611,2973;96,2227
10476;30;30;708,3;0;573,723;134,577
10475;16;60;709,5;141,9;490,4064;219,0936
10475;26;21;710,39;118,398;505,036;205,352
10475;48;24;712,08;0;576,7848;135,2952
10474;44;10;713,9;0;578,259;135,641
10474;70;20;716,16;119,36;526,3776;189,7824
10474;17;30;717;0;619,488;97,512
10474;64;20;717,2;0;639,623;77,577
10473;59;70;719,04;119,84;496,1376;222,9024
10473;2;35;719,25;0;621,432;97,818
10472;40;40;720,4;0;609,9546;110,4454
10472;23;70;721,49;65,59;615,1821;106,3079
10471;2;30;724,32;120,72;532,3752;191,9448
10471;10;100;724,5;94,5;555,66;168,84
10470;29;6;725,7;0;587,817;137,883
10470;56;18;727,2;0;641,3904;85,8096
10470;4;35;727,3;0;628,3872;98,9128
10469;51;7;730,52;0;591,7212;138,7988
10469;3;35;732,15;47,8975;603,5085;128,639
10469;55;18;736,34;35,064;568,0368;168,3072
10468;28;15;736,35;0;609,6978;126,6522
10468;53;10;738,48;123,08;542,7828;195,6972
10467;71;20;739,68;96,48;520,992;218,688
10467;42;50;743;0;615,204;127,796
10466;46;60;745,8;0;667,4509;78,3491
10466;7;20;746,4;0;698,4566;47,9434
10465;49;40;746,8;0;658,6776;88,1224
10465;18;25;749,38;68,125;564,075;185,3
10465;7;18;750,24;0;661,7117;88,5283
10465;74;20;750,72;97,92;564,0192;186,7008
10465;71;25;750,75;0;662,1615;88,5885
10464;25;50;752;0;649,728;102,272
10464;62;21;754,95;150,99;589,623;165,327
10464;18;30;755,7;0;654,3161;101,3839
10464;54;20;755,8;0;687,421;68,379
10463;33;30;756;0;612,36;143,64
10463;77;55;756,86;68,805;569,7054;187,1496
10462;18;25;757,9;68,9;595,296;162,604
10462;53;12;761,28;0;616,6368;144,6432
10461;31;70;761,88;126,98;514,269;247,611
10461;56;20;763,2;0;673,1424;90,0576
10461;33;30;764,1;0;618,921;145,179
10460;57;40;764,4;0;619,164;145,236
10460;61;30;764,7;0;674,4654;90,2346
10459;11;30;765,6;0;633,9168;131,6832
10459;70;21;770,96;154,1925;532,8893;238,0732
10459;34;90;771,12;36,72;647,7408;123,3792
10458;14;30;772,56;128,76;521,478;251,082
10458;23;70;772,8;100,8;544,32;228,48
10458;58;15;773,55;0;668,3472;105,2028
10458;9;16;773,72;100,92;557,0784;216,6416
10458;58;15;774,45;0;683,0649;91,3851
10457;40;40;775,28;70,48;608,9472;166,3328
10456;56;18;775,8;155,16;502,7184;273,0816
10456;62;25;777,69;101,4375;547,7625;229,925
10455;43;60;780;0;645,84;134,16
10455;47;30;780,3;0;646,0884;134,2116
10455;56;20;783,4;0;676,8576;106,5424
10455;51;8;785,44;0;692,7581;92,6819
10454;2;40;788;0;677,6011;110,3989
10454;33;30;788,1;0;695,1042;92,9958
10454;28;18;789,66;0;653,8385;135,8215
10453;32;35;790,41;71,855;633,7611;156,6439
10453;68;60;794,4;0;693,5116;100,8884
10452;49;40;796,4;0;659,4192;136,9808
10452;56;20;796,4;0;659,4192;136,9808
10451;52;10;801;0;706,482;94,518
10451;1;35;804,13;160,825;521,073;283,052
10451;26;24;805,2;0;725,2697;79,9303
10451;19;80;806,4;0;696,7296;109,6704
10450;27;15;806,81;161,3625;557,6688;249,1437
10450;9;20;806,96;73,36;607,4208;199,5392
10449;38;10;807,4;0;697,5936;109,8064
10449;2;40;807,76;105,36;581,5872;226,1728
10449;47;30;809,7;0;714,1554;95,5446
10448;56;20;810,2;0;700,0128;110,1872
10448;30;25;812,19;162,4375;574,1388;238,0487
10447;13;30;812,4;0;716,5368;95,8632
10447;8;40;813,2;0;658,692;154,508
10447;17;30;813,6;135,6;549,18;264,42
10446;70;30;814,5;0;674,406;140,094
10446;17;27;816,41;163,2825;529,0353;287,3772
10446;54;24;820,32;0;708,7565;111,5635
10446;54;24;822,02;39,144;634,1328;187,8912
10445;30;30;825,3;0;668,493;156,807
10445;44;10;825,4;0;668,574;156,826
10444;56;20;826,4;0;684,2592;142,1408
10444;40;40;826,56;137,76;595,1232;231,4368
10444;71;30;829,8;0;687,0744;142,7256
10444;56;20;832;0;673,92;158,08
10443;71;30;835,5;0;691,794;143,706
10443;70;25;836,83;76,075;629,901;206,924
10442;56;20;838,12;109,32;590,328;247,792
10442;30;30;838,2;0;739,2924;98,9076
10442;70;30;838,8;0;694,5264;144,2736
10441;62;30;838,8;0;679,428;159,372
10440;65;80;842,16;76,56;620,136;222,024
10440;26;30;846,3;0;700,7364;145,5636
10440;28;20;846,8;0;746,8776;99,9224
10440;7;20;847,98;40,38;712,3032;135,6768
